name,TCGA-CN-4742-01A,TCGA-BA-5556-01A,TCGA-BA-4074-01A,TCGA-CV-5971-01A,TCGA-H7-7774-01A,TCGA-BA-4077-01B,TCGA-CQ-5329-01A,TCGA-CN-4733-01A,TCGA-CQ-5330-01A,TCGA-CR-5250-01A,TCGA-CN-5369-01A,TCGA-CN-6996-01A,TCGA-CV-6939-01A,TCGA-CV-7411-01A,TCGA-DQ-5630-01A,TCGA-CN-6994-01A,TCGA-CX-7085-01A,TCGA-CN-6017-01A,TCGA-CN-4737-01A,TCGA-BA-6873-01A,TCGA-CV-6938-01A,TCGA-CV-7263-01A,TCGA-CR-6472-01A,TCGA-CR-6491-01A,TCGA-CN-5367-01A,TCGA-CV-6954-01A,TCGA-CQ-6225-01A,TCGA-CR-7382-01A,TCGA-CV-6961-01A,TCGA-CN-4730-01A,TCGA-CN-4740-01A,TCGA-CV-7434-01A,TCGA-CR-7369-01A,TCGA-CV-6959-01A,TCGA-DQ-5624-01A,TCGA-DQ-7591-01A,TCGA-CV-7178-01A,TCGA-BA-6872-01A,TCGA-CQ-6229-01A,TCGA-CQ-5323-01A,TCGA-CV-7100-01A,TCGA-D6-6825-01A,TCGA-CV-7095-01A,TCGA-BB-4225-01A,TCGA-CV-5973-01A,TCGA-DQ-5625-01A,TCGA-CQ-6223-01A,TCGA-CQ-6228-01A,TCGA-BB-4224-01A,TCGA-D6-6823-01A,TCGA-D6-6515-01A,TCGA-CN-6019-01A,TCGA-CV-6951-01A,TCGA-CV-6441-01A,TCGA-CN-4741-01A,TCGA-CV-7429-01A,TCGA-CQ-6219-01A,TCGA-CN-4736-01A,TCGA-CQ-5325-01A,TCGA-CQ-6221-01A,TCGA-CV-6952-01A,TCGA-CQ-5327-01A,TCGA-CV-5970-01A,TCGA-CV-7416-01A,TCGA-CV-5442-01A,TCGA-CV-6433-01A,TCGA-CV-6945-01A,TCGA-BA-4075-01A,TCGA-BA-5558-01A,TCGA-CV-5977-01A,TCGA-CV-6956-01A,TCGA-CN-6018-01A,TCGA-CV-7432-01A,TCGA-CV-5439-01A,TCGA-CV-7428-01A,TCGA-CR-6471-01A,TCGA-CV-5976-01A,TCGA-CV-6960-01A,TCGA-BA-5149-01A,TCGA-CQ-6224-01A,TCGA-CN-6011-01A,TCGA-CN-5364-01A,TCGA-CV-7406-01A,TCGA-CV-5966-01A,TCGA-CQ-6220-01A,TCGA-CN-4734-01A,TCGA-CV-7091-01A,TCGA-CN-4731-01A,TCGA-CN-4729-01A,TCGA-BA-5557-01A,TCGA-BA-5151-01A,TCGA-CN-5373-01A,TCGA-CR-7391-01A,TCGA-CV-7238-01A,TCGA-IQ-7632-01A,TCGA-CV-7255-01A,TCGA-CN-6013-01A,TCGA-CV-6948-01A,TCGA-CV-7090-01A,TCGA-CN-4725-01A,TCGA-CQ-7068-01A,TCGA-CV-6003-01A,TCGA-DQ-5631-01A,TCGA-CV-7183-01A,TCGA-CQ-7065-01A,TCGA-CR-7368-01A,TCGA-CV-6933-01A,TCGA-CX-7086-01A,TCGA-CV-7414-01A,TCGA-BB-4228-01A,TCGA-CN-6998-01A,TCGA-CV-7180-01A,TCGA-CV-6433-11A,TCGA-CV-6933-11A,TCGA-CV-5442-11A,TCGA-CV-5973-11A,TCGA-CV-5976-11A,TCGA-CV-6954-11A,TCGA-CV-6959-11A,TCGA-CV-5971-11A,TCGA-CV-6952-11A,TCGA-CV-6003-11A,TCGA-CV-5966-11A,TCGA-CV-5970-11A,TCGA-CV-5439-11B,TCGA-CV-5977-11A,TCGA-CV-6938-11A,TCGA-CV-6939-11A,TCGA-CV-7416-11A,TCGA-CV-6951-11A,TCGA-CV-7255-11A,TCGA-CV-6961-11A,
Mycobacteroides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mycolicibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mycoplasma,0,0,0,0,0,0,0,0,0,0.014512761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146935348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158974642,0,0,0,0.143478386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131590758,0,0,0,0,0.016683415,0.113396429,0,0,0,0,0,0,0,0,0,0,0.013225371,0,0,0,0,0,0.013019416,0,0,0.081856686,0,0,0,0,0,0,0,0,0,0,0,0,0.01165655,0,0,0,0,0,0,0,0,0,0,0.038272843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001913642
Necropsobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Negativibacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neglecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neisseria,0,0.011107735,0,0.01479521,0,0,0,0.066611842,0,0.046176968,0,0,0.017621145,0.010193114,0.025183971,0,0.014681771,0,0,0,0.0591133,0,0,0,0,0,0.117791327,0,0,0,0.053398058,0.031499011,0,0,0.169321742,0.285718242,0,0,0.035272802,0,0.055029684,0.055732567,0.025,0,0,0,0,0.119855988,0,0,0.114583333,0,0.031612706,0,0,0.015503876,0,0,0.057560772,0,0,0.040467793,0,0.024580528,0.050362367,0,0,0,0.190683374,0,0,0,0,0,0.862778801,0,0,0,0,0,0,0.011336032,0,0,0.080510492,0,0.013565045,0,0.047265607,0.025937,0,0.02096844,0.072224637,0.019992768,0,0,0,0.013362337,0,0.0134901,0,0.014566642,0,0,0.034998437,0,0,0,0,0,0,0,0,0,0.097476071,0,0.012149192,0,0.187412725,0.010335692,0,0.094628481,0,0.251807027,0,0,0.122188321,0.055610725,0.03276923,0,0,0,0.043218873
Neofamilia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Odoribacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olsenella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013225371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0,0,0,0.015557035,0,0,0,0,0,0,0,0,0,0.001968328
Oribacterium,0,0,0,0,0.031225867,0,0,0,0.039385207,0,0,0,0,0,0.011729521,0,0,0.011904762,0,0,0,0,0.015221967,0,0,0.026072157,0,0.015390221,0,0,0.019417476,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0.028066548,0,0,0,0,0.058614985,0.016035431,0,0,0,0,0,0,0,0,0,0,0,0,0.026117997,0,0,0,0,0,0.071755838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013874995,0.01168808,0,0,0,0.011187073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029083861,0,0,0,0,0.054955712,0.031503477,0,0,0.020428943,0,0,0,0.012647209,0,0.018867925,0,0.020044789,0,0,0.009376596
Oscillibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ottowia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190421721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parabacteroides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paracoccus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202531646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraprevotella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parascardovia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parasutterella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parvimonas,0.01228127,0,0.011047779,0,0.016599861,0,0,0.024671053,0.053794428,0,0,0.018357494,0,0.023856305,0,0,0,0.011904762,0.083153897,0.023830212,0,0,0,0,0,0,0,0,0.01561747,0.063084232,0,0,0,0,0,0,0,0.020903826,0.010024902,0,0.067258502,0,0,0,0,0,0,0.036684155,0.014577259,0,0,0,0.024434942,0,0,0,0.059405941,0.111111111,0.014803026,0,0.022404166,0,0.061278819,0,0.028817281,0.041606557,0,0.034974012,0,0,0,0.015047699,0.010676344,0.044529736,0,0,0,0,0,0,0,0.058569501,0,0.027797907,0,0,0.01596803,0,0.017391133,0.033650411,0,0.036335147,0,0.014210244,0,0,0.011931065,0,0.074470544,0.011097187,0,0,0,0,0.055310029,0,0.027906977,0,0,0.081539786,0,0,0.033473878,0.023809524,0.068382631,0,0.012149192,0.011024174,0,0,0.01465537,0,0.014397325,0.039828159,0,0,0,0.011916584,0,0.028591017,0,0,0.012911393
Pasteurella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pedobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peptoanaerobacter,0.010626798,0,0,0,0,0,0.136612578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034452687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041337419,0.011533985,0,0,0,0,0,0,0.01361304,0,0,0,0,0,0.023809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001190476
Peptoniphilus,0,0,0,0,0.014344737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108374384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051803929,0,0,0,0,0,0,0,0,0,0,0.013233309,0.011902532,0,0,0,0,0,0,0,0.062166065,0,0,0,0.011236598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019537044,0,0,0,0,0,0.034534498,0,0,0.012987133,0,0.013686267,0,0,0,0,0,0,0,0,0,0,0,0.049015947,0,0,0,0,0,0.003784467
Peptostreptococcus,0,0,0.017905427,0,0,0,0.012137922,0,0,0,0,0,0.035242291,0.041020267,0,0,0,0,0.016350457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01124987,0,0,0,0.010511055,0.027538837,0,0,0.012228819,0,0,0,0,0,0,0,0.020408163,0,0.013541667,0,0,0,0,0,0,0,0,0,0.010077753,0,0.01923752,0,0.011539709,0,0,0.038115978,0,0,0,0,0,0,0,0,0.01766163,0.013354265,0.01779829,0,0,0,0,0.039724402,0,0,0.011067841,0,0.012749174,0.013538196,0.021188981,0,0,0.023868289,0.01173377,0,0,0,0,0,0.010958689,0,0,0,0,0.022881075,0.012403101,0,0,0,0.010209027,0,0,0.023809524,0.023086444,0,0.020248653,0,0,0,0,0,0.035783601,0.011323418,0,0,0,0,0,0,0,0,0.005712582
Petrimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phascolarctobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phocaeicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phocea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polynucleobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porphyromonas,0,0,0.029024025,0.022431447,0,0,0,0.404605263,0,0.023748155,0.014314247,0.143326211,0,0.041011532,0.026218929,0,0.174828935,0,0,0,0.113300493,0,0,0,0,0,0,0,0,0,0,0.013499576,0.234372298,0.014320975,0.014643237,0.030384216,0.014860457,0.014639078,0.092823163,0.059818769,0,0,0.075,0,0,0,0.010519137,0,0,0.033401533,0,0,0,0,0,0.015503876,0.059405941,0,0,0,0.070086577,0.02858734,0,0,0.093426456,0,0,0.075996308,0.079561637,0.01454294,0,0,0,0,0,0,0.030557424,0.089071648,0.033666739,0,0.072434981,0.038731444,0,0.046329845,0,0,0.157504652,0.023498458,0.079038391,0,0,0.011113221,0.032706633,0,0.094707485,0,0.051701281,0,0,0.06097378,0.012207502,0,0,0.072036802,0,0,0.055555556,0.10235943,0,0,0.014280707,0.146413121,0,0.035714286,0.090037131,0,0.101243267,0,0.019349288,0,0.052667735,0,0.019891956,0,0,0.084233185,0.091635945,0,0,0,0,0,0.02473864
Prevotella,0.1013682,0.456459804,0.189323043,0.112808053,0.551683868,0.078081057,0.232893159,0.098684211,0.145052834,0.227210544,0.351582147,0.45263397,0.348017621,0.144097137,0.17456287,0.097512185,0.266711392,0.446428571,0.099509088,0.240784429,0.36453202,0.095726191,0.474693388,0.019833705,0,0.052663912,0.107549767,0.565254439,0.811828555,0.398934585,0.266990291,0.03374894,0.306038139,0.058578327,0.062181564,0.144991346,0.058716926,0.045182629,0.207215928,0.01057333,0.158974642,0.521094368,0.2625,0.365306427,0.108624625,0,0.44049532,0.315135863,0.422740525,0.08858775,0.334375,0.096431104,0.242974954,0.708710438,0.099524396,0.906976744,0.188118812,0.222222222,0.253538686,0,0.213910662,0.051976982,0.378486885,0.024580528,0.129228963,0.563859219,0.630962081,0.295305552,0.049156907,0,0,0.15874221,0.071051997,0.602587878,0,0.068300912,0.190581213,0.778889681,0.117896322,0.769464096,0.485907695,0.413765182,0.012054735,0.375673553,0.216710793,0.081155418,0.3746834,0.099074578,0.093886175,0.298828909,0.485126116,0.045219264,0.198542404,0.36392989,0.090472723,0.830735473,0.356606275,0.507147296,0.102924026,0.015101597,0.230756868,0.097797498,0.36130364,0.420756382,0.210615592,0.03458401,0.671059432,0.294494152,0.075949367,0.410576805,0.036369194,0.167340423,0.510705287,0.380952381,0.146827835,0.287031143,0.15895193,0.267821359,0.196362202,0.061661399,0.453171514,0.276166257,0.266494474,0.168636706,0.216928905,0.087524288,0.467030832,0.286991063,0,0.430030655,0.655946494,0.834164061,0.307669939
Prevotellamassilia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Propionibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0.035242291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003571429
Pseudoflavonifractor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172734775,0,0,0,0.008636739
Pseudopropionibacterium,0,0,0,0,0,0,0,0.024671053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170994632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017896597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudoramibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psychrobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
